Position,Track Name,Artist,Streams,URL,country
145,KUSHKOMA,Guzior,146435,https://open.spotify.com/track/2iP9RCuDPc7mVSMA3G7iL6,Poland
146,Mona Lisa,Kali,146155,https://open.spotify.com/track/1LQRjDzRH8snCVL1rRAdJF,Poland
147,Goosebumps - Remix,Travis Scott,145951,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,Poland
148,hot coffee,schafter,145896,https://open.spotify.com/track/4pzRQIRRHXYsAryBKXALCF,Poland
149,Wuwua,Josef Bratan,145127,https://open.spotify.com/track/6LrbS4ZVYjkGDPgNjbO4rt,Poland
150,Do I Wanna Know?,Arctic Monkeys,144859,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt,Poland
151,WAP (feat. Megan Thee Stallion),Cardi B,144767,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,Poland
152,Bali,Gedz,144654,https://open.spotify.com/track/6qa5AvDGpHe9j8EczP8Xe9,Poland
153,SIRI,Oki,143250,https://open.spotify.com/track/1mv6ikv85FZASOPU6KUual,Poland
154,Sexoholik,Żabson,143202,https://open.spotify.com/track/4lsT3ipu0Wmnhmgv5EqnRR,Poland
155,Take You Dancing,Jason Derulo,142380,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,Poland
156,Do zachodu słońca,White 2115,142355,https://open.spotify.com/track/4Nw73SAVSmAkgscDAVjtau,Poland
157,Ride It,Regard,141807,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,Poland
158,telepatía,Kali Uchis,141334,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,Poland
159,Lovefool,twocolors,140485,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4,Poland
160,Good Days,SZA,140181,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,Poland
161,Another Love,Tom Odell,140037,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,Poland
162,lovely (with Khalid),Billie Eilish,139434,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,Poland
163,Baila Conmigo (with Rauw Alejandro),Selena Gomez,138906,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y,Poland
164,Bubblegum Bitch,MARINA,138542,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg,Poland
165,Fefe,Kabe,138240,https://open.spotify.com/track/1ek1hkCpOmyqvzwRCxglmh,Poland
166,8 kobiet - Remix,TACONAFIDE,136526,https://open.spotify.com/track/5s6jooT9ZcUjjD5qVx9B5K,Poland
167,Marvin Gaye,Fukaj,135460,https://open.spotify.com/track/5zs688OYvqUXkB3d4lIEDu,Poland
168,Narodowy Fundusz Zdrowia,Kaz Bałagane,135004,https://open.spotify.com/track/2ds6Q9dxzajjCA74lR7vG0,Poland
169,Początek,Męskie Granie Orkiestra 2018,134442,https://open.spotify.com/track/5SPO91s5J85CAxHREvwj3b,Poland
170,Rewolucja Romantyczna,Bedoes,133100,https://open.spotify.com/track/67eesJ2RWOibD0WWyfdK5X,Poland
171,Breaking Me,Topic,133070,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,Poland
172,Płuca zlepione topami,Guzior,132811,https://open.spotify.com/track/24XLOVBFwlv8bR1eLFeUik,Poland
173,BOILER ROOM,Guzior,132328,https://open.spotify.com/track/6CeySD6je59PGXOu3Z0dav,Poland
174,Biblioteka Trap,Mata,131878,https://open.spotify.com/track/7BGYwpS2RJ9Cp6YB6H0Xgd,Poland
175,ROCKSTAR (feat. Roddy Ricch),DaBaby,131752,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,Poland
176,Pora roku zła,sanah,131395,https://open.spotify.com/track/13Us7ySlRQ7Q4Q7Wj12GTK,Poland
177,Never Let Me Down,VIZE,130202,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN,Poland
178,death bed (coffee for your head),Powfu,129871,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,Poland
179,Physical,Dua Lipa,129846,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,Poland
180,Midnight Sky,Miley Cyrus,129804,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX,Poland
181,Baba Hassan,Pusher,129732,https://open.spotify.com/track/4tlVKOOSZoDUtqtyjSSi6t,Poland
182,Stary dobry ja,Reto,129656,https://open.spotify.com/track/5iDHzUsaJXhutY4BuMFOqV,Poland
183,Goosebumps,HVME,129652,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ,Poland
184,Wschód (lubię zapierdalać),Bedoes,128650,https://open.spotify.com/track/7BF6s1W1W9filnjQkNYasL,Poland
185,Potwór,Szpaku,128479,https://open.spotify.com/track/6zSQwlXZEzfdGKPYYyZgiL,Poland
186,Buzi,Młodypago,128235,https://open.spotify.com/track/7M205mUumrMde7PCaKN4lR,Poland
187,Can You Feel My Heart,Bring Me The Horizon,127671,https://open.spotify.com/track/0WSa1sucoNRcEeULlZVQXj,Poland
188,Star Shopping,Lil Peep,127643,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,Poland
189,Małomiasteczkowy,Dawid Podsiadło,127614,https://open.spotify.com/track/77vLpSAMNzeYL4EBeZxWqI,Poland
190,In Your Eyes,The Weeknd,127401,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,Poland
191,Mały ale wariat,Qry,126687,https://open.spotify.com/track/2e1xSv89zdaxk6VLP7JfXT,Poland
192,Tatuaże i Striptiz /,Bedoes,125904,https://open.spotify.com/track/5br15WhNoq2KuRFDlxEo9H,Poland
193,Anyone,Justin Bieber,125678,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4,Poland
194,Calling My Phone,Lil Tjay,125212,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,Poland
195,goosebumps,Travis Scott,124931,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,Poland
196,Dynamite,BTS,124861,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,Poland
197,HOLIDAY,Lil Nas X,123674,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,Poland
198,SZUBIENICAPESTYCYDYBROŃ,Quebonafide,123181,https://open.spotify.com/track/2ELxOAAcgZO6dqMPiDMjVV,Poland
199,GIRL LIKE ME,Black Eyed Peas,122172,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,Poland
200,Noc,White 2115,121889,https://open.spotify.com/track/3Vr1j20VNbyretfNJhjHEP,Poland
1,tystnar i luren,Miriam Bryant,1515112,https://open.spotify.com/track/4dxeRrYgeAQ1F0uH9g04lN,Sweden
2,Barn av vår tid,Hov1,961049,https://open.spotify.com/track/09ZI6ytqLZe1sRXLKPKZNe,Sweden
3,1942,Ant Wan,926873,https://open.spotify.com/track/3R9KvtovDyPBPtBqiulmoq,Sweden
4,Du måste finnas,Newkid,858957,https://open.spotify.com/track/32z2QHVJTOPzzczl4MjmHo,Sweden
5,Jerusalema (feat. Nomcebo Zikode),Master KG,799325,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi,Sweden
6,drivers license,Olivia Rodrigo,770212,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,Sweden
7,Voices,Tusse,766316,https://open.spotify.com/track/5zxZ7M4RgWZUHlMEwac8vt,Sweden
8,Om allting skiter sig,Emil Assergård,740227,https://open.spotify.com/track/4r0VyqkDOosEkG92kx1SL9,Sweden
9,Every Minute,Eric Saade,728776,https://open.spotify.com/track/7t3VznmzfrDXFyexb2wA0q,Sweden
10,Save Your Tears,The Weeknd,707765,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,Sweden
11,Svag,Victor Leksell,695419,https://open.spotify.com/track/4SS4YfDAEQG0fZAe1xfgn3,Sweden
12,Starkare,Newkid,635339,https://open.spotify.com/track/1KaddVS6HXYrvt6ETZtRQ8,Sweden
13,Malaika,Ant Wan,610441,https://open.spotify.com/track/6IgMLWNcxP1vONuQSIDEpk,Sweden
14,90-talet,WAHL,608982,https://open.spotify.com/track/6O27WBEqkGeyq3hNYE0BdS,Sweden
15,WITHOUT YOU,The Kid LAROI,586386,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,Sweden
16,Ser du månen där du är ikväll? (Tillsammans igen),Thomas Stenström,578711,https://open.spotify.com/track/4SLYrBfzgbLmiEdoKajyHL,Sweden
17,Dandi dansa,Danny Saucedo,560194,https://open.spotify.com/track/41iZhFesLQ6JLjyPxI4LLL,Sweden
18,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,560162,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN,Sweden
19,Ingen Kommentar,Dree Low,552956,https://open.spotify.com/track/2mN2XdguE4JUGkJlfnWIf3,Sweden
20,Ge upp igen,Miriam Bryant,540433,https://open.spotify.com/track/5IONrCRMaQomlgoKpIoI8O,Sweden
21,ICE,Ricky Rich,539672,https://open.spotify.com/track/2vTin2H3idCl2nuc3CqdPR,Sweden
22,In The Middle,The Mamas,513432,https://open.spotify.com/track/5nBi3tQiXWt70G6UlXB86E,Sweden
23,Bailá Bailá,Alvaro Estrella,494999,https://open.spotify.com/track/3MMJuk00QLVAjS6vwBZ67V,Sweden
24,Little Tot,Dotter,494336,https://open.spotify.com/track/6inhRGv7e8iqDEMRQuFk0W,Sweden
25,Blinding Lights,The Weeknd,492475,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,Sweden
26,HKF (Håll käften & försvinn),Myra Granberg,472399,https://open.spotify.com/track/2YjWAJEES4VMcwoOWvqk08,Sweden
27,Calling My Phone,Lil Tjay,469325,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,Sweden
28,The Business,Tiësto,469041,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,Sweden
29,Head & Heart (feat. MNEK),Joel Corry,468030,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,Sweden
30,Behöver inte dig idag,Clara Klingenström,454197,https://open.spotify.com/track/61YmcO62hGjw1RlDHZ0XEg,Sweden
31,Look What You've Done,Zara Larsson,443631,https://open.spotify.com/track/2Y9oTMNY5CPT4m9l6CgbgM,Sweden
32,När jag ser dig,Hov1,432234,https://open.spotify.com/track/5WBaMuA6gMy90SZXyS4Yz0,Sweden
33,Astronaut In The Ocean,Masked Wolf,425207,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,Sweden
34,Only Wanna Be With You - Pokémon 25 Version,Post Malone,415836,https://open.spotify.com/track/3SawmGBjjq8EOYZJV11cJm,Sweden
35,Pretender,Lillasyster,409862,https://open.spotify.com/track/43S6EtJ38gARKKLvdbQd31,Sweden
36,Anyone,Justin Bieber,404410,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4,Sweden
37,Allting är precis likadant,lovad,399477,https://open.spotify.com/track/7d32oBYefxvVO5efdRUuSX,Sweden
38,Sätter Dom På Plats,Einár,398964,https://open.spotify.com/track/6tTZfzCuQxamzX7DlNC0hh,Sweden
39,New Religion,Anton Ewald,390903,https://open.spotify.com/track/6McgJF06bnEyIVAfRTaZ4W,Sweden
40,Best of Me,Efraim Leo,386598,https://open.spotify.com/track/487FnTfh3G1qe0neVvkGb3,Sweden
41,Säg Mig Var Du Står,Carola,375553,https://open.spotify.com/track/704iA6CyFdeP24JvGFxsRs,Sweden
42,Dom Pérignon,Ant Wan,365166,https://open.spotify.com/track/4a2Gx2kgQs8yPsJDKHYkA7,Sweden
43,Mood (feat. iann dior),24kGoldn,360145,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,Sweden
44,Jag mår bra nu (feat. Newkid),Molly Sandén,354278,https://open.spotify.com/track/247LJ2oARxtQuFAlbPIx79,Sweden
45,you broke me first,Tate McRae,352346,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,Sweden
46,BARA OM NI VISSTE,Dizzy,334759,https://open.spotify.com/track/43cM4eJO1So9iyNy8nfnpc,Sweden
47,Raggarbil,Albatraoz,332695,https://open.spotify.com/track/5Gltinn48NXDSsIwCuIRmK,Sweden
48,Babblarnas vaggvisa,Babblarna,327223,https://open.spotify.com/track/2AfIH7lNuwcbKBBfZH3ks5,Sweden
49,Komplicerad,Miss Li,317973,https://open.spotify.com/track/29nwG4y9NFmN76yfUfc01d,Sweden
50,Still young,Charlotte Perrelli,316435,https://open.spotify.com/track/2tq2ANtVTNd8J4J0WbkSDr,Sweden
51,Beat Of Broken Hearts,Klara Hammarström,310880,https://open.spotify.com/track/2QknNfweEEo2wZsUCZbzpo,Sweden
52,Wavy,Ant Wan,305109,https://open.spotify.com/track/0GsbKiuQJCyNcMuJEsw80O,Sweden
53,Livgardet,Sabaton,297030,https://open.spotify.com/track/7cYOBYlyMYeFZfYceS918e,Sweden
54,Goosebumps,HVME,296683,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ,Sweden
55,Vi,Junie,296487,https://open.spotify.com/track/1eOgzHDcvUFppcxXdUML8E,Sweden
56,Lean On Me,Sandro Cavazza,296443,https://open.spotify.com/track/43Hit5V2BpPq2vxvca3ysc,Sweden
57,Magic,Ant Wan,296033,https://open.spotify.com/track/3sMJ2SK0jfkQWmhLivyDsf,Sweden
58,Good Days,SZA,295904,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,Sweden
59,Rena rama ding dong,Eva Rydberg,294115,https://open.spotify.com/track/1DT1yVnRlV3kV2gSHvf31Q,Sweden
60,En säng av rosor,Darin,292329,https://open.spotify.com/track/14eKSIRO006SRXYpfoY8HK,Sweden
61,Whoopty,CJ,290846,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO,Sweden
62,Fly Away,Tones And I,289928,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76,Sweden
63,Tänker inte alls gå hem,Arvingarna,281286,https://open.spotify.com/track/4SQGtL9oAoTcgxPleSPA5H,Sweden
64,Fake A Smile,Alan Walker,273553,https://open.spotify.com/track/6rAGFY9D3ah6Lb7fUgbNNH,Sweden
65,Arcade,Duncan Laurence,268761,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,Sweden
66,Förlåt,Miss Li,268354,https://open.spotify.com/track/7jqisOw7qjQLqakapP0wsP,Sweden
67,The Missing Piece,Paul Rey,267270,https://open.spotify.com/track/1nP79zXOucRp8lBoT52U5M,Sweden
68,Leylas World,Ant Wan,260510,https://open.spotify.com/track/0pn9AqRI0qaofHUP5DSm7C,Sweden
69,Fan va har vi gjort...,Danny Saucedo,259140,https://open.spotify.com/track/3vOwGLDNmmoSphzTVYGQmZ,Sweden
70,Latest Trends,A1 x J1,256816,https://open.spotify.com/track/7pnQ23WgZca9jEfMts9qsR,Sweden
71,Bara du och jag,Tove Styrke,256322,https://open.spotify.com/track/0xfpnnU2xGRDfaAXLqe6Je,Sweden
72,Little Bit of Love,Tom Grennan,250317,https://open.spotify.com/track/78q4ESvMkPVJzHAV11LAGE,Sweden
73,Bars,Ant Wan,241533,https://open.spotify.com/track/2ndX0CGwwsMRb3XY8rqqIo,Sweden
74,Tears Run Dry,Patrik Jean,239618,https://open.spotify.com/track/59NNeUlyh2AmaU8Az19zax,Sweden
75,ALLT SÅNT,Sarettii,237783,https://open.spotify.com/track/1FfMmytm8clySUp1PIOXFc,Sweden
76,Your Love (9PM),ATB,231019,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx,Sweden
77,Shot Caller,Ant Wan,230842,https://open.spotify.com/track/5KVLdx3161s1QEq4J5m1aW,Sweden
78,No Love,Ant Wan,229510,https://open.spotify.com/track/4StW7ZAFnxXywvzOzvYANr,Sweden
79,Someone You Loved,Lewis Capaldi,228311,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Sweden
80,One Touch,Kadiatou,228254,https://open.spotify.com/track/6CwMiys6WuWB8bYOMZUxDZ,Sweden
81,All Inclusive,Sannex,220675,https://open.spotify.com/track/1YYjSqRGAa5ANWiobeywh9,Sweden
82,Kärlek slutar alltid med bråk,Molly Sandén,220188,https://open.spotify.com/track/3TBMT1GjVVNXfWaSNoVnag,Sweden
83,Fingers Crossed,Agnes,217431,https://open.spotify.com/track/1Ci5HADivPCNRoNEitJEqi,Sweden
84,Paradise (feat. Dermot Kennedy),MEDUZA,217262,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,Sweden
85,PIPPI,Dree Low,216483,https://open.spotify.com/track/3ySRhREV5ceozxdk0lPqIe,Sweden
86,Afterglow,Ed Sheeran,211945,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq,Sweden
87,På Riktigt,Adel,208704,https://open.spotify.com/track/3SsJveCh3DTF52NbhCEYg8,Sweden
88,Lev nu dö sen,Miss Li,207807,https://open.spotify.com/track/6HJasLoTKvxglAMQH8nPcD,Sweden
89,BED,Joel Corry,207798,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS,Sweden
90,We're Good,Dua Lipa,207777,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh,Sweden
91,GS,Dree Low,204902,https://open.spotify.com/track/6BRM1KV2zKRNci8qUQtb5Z,Sweden
92,Dance Monkey,Tones And I,204278,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Sweden
93,The Silence,Frida Green,203658,https://open.spotify.com/track/4n4f1E94DSNjxeMJejCBid,Sweden
94,Det Kommer Bli Bra,Laleh,203563,https://open.spotify.com/track/4gmkulE2YsAwcvKjXjJlH7,Sweden
95,Långt bort härifrån,Hov1,202779,https://open.spotify.com/track/7MS6BDazrQAzyMCrCvkUmJ,Sweden
96,Train Wreck,James Arthur,202143,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,Sweden
97,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,199494,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,Sweden
98,STRYPSEX I DITT GARAGE,Rasmus Gozzi,197888,https://open.spotify.com/track/31Hko4UETQyWT71d5UV1is,Sweden
99,Hoppas det är bra,GAMMAL,196653,https://open.spotify.com/track/5YRJOxZXylWKfFYjvh2mgr,Sweden
100,Vi gjorde vårt bästa,Albin Johnsén,196421,https://open.spotify.com/track/2HUHLg3nZwnSn6Rhi1IPlb,Sweden
101,Good Life,Tess Merkel,194543,https://open.spotify.com/track/683oElQrLnzliGoBj6lRxy,Sweden
102,Jag & Du,Ant Wan,189703,https://open.spotify.com/track/25q7Q8vxuVJBLe7SeAIcle,Sweden
103,Savage Love (Laxed - Siren Beat),Jawsh 685,188966,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,Sweden
104,Nangilima,Smith & Thell,188875,https://open.spotify.com/track/75eWcdirphZClDeEinSvnp,Sweden
105,Riptide,VAX,185724,https://open.spotify.com/track/1OEN5wnzICsfdDOGbwaAdb,Sweden
106,What You Know Bout Love,Pop Smoke,185275,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,Sweden
107,Bedövning,Victor Leksell,184750,https://open.spotify.com/track/4r3MaUVtwfSPXTsN5xX91i,Sweden
108,ROCKSTAR (feat. Roddy Ricch),DaBaby,184504,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,Sweden
109,Barnasinnet,Benjamin Ingrosso,184493,https://open.spotify.com/track/5qrThoooObUmiQS54cMIpg,Sweden
110,Horizon,Jessica Andersson,179122,https://open.spotify.com/track/4ebCyGZRhYsj0aXXGIrTK5,Sweden
111,La Dame Bleue,Yasin,176240,https://open.spotify.com/track/0uLX0r8qlmlpE1fLJtDT38,Sweden
112,Streets,Doja Cat,175492,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,Sweden
113,Kanske var vi rätt bra ändå,Newkid,174838,https://open.spotify.com/track/05HKKlHqE1HJ1oIqXpJ7yI,Sweden
114,100,Ana Diaz,173843,https://open.spotify.com/track/1fx5GVC6CqeEJCEpYKmrce,Sweden
115,Hon dansar vidare i livet,Hov1,172070,https://open.spotify.com/track/1aEU7mcRDTYBB4ASpqbjYE,Sweden
116,Valhalla,Ringnes-Ronny,172051,https://open.spotify.com/track/1icRHA6kFSipRbZREQPaA0,Sweden
117,SugarCrash!,ElyOtto,170592,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0,Sweden
118,Forever Young,Thomas Stenström,170367,https://open.spotify.com/track/4heaYPFYX283MKT1Rra6dG,Sweden
119,Breaking Me,Topic,166951,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,Sweden
120,Roses - Imanbek Remix,SAINt JHN,165931,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,Sweden
121,Långsamt farväl,Benjamin Ingrosso,164665,https://open.spotify.com/track/1hZENos4Dryrp0P4icM9kT,Sweden
122,Before You Go,Lewis Capaldi,163784,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Sweden
123,Mosades,Nineb Youk,163456,https://open.spotify.com/track/0OFjTuFhMuh0axXKxTNQOm,Sweden
124,In Your Eyes,The Weeknd,163364,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,Sweden
125,"Rosa himmel (från ""Störst av allt"")",Molly Sandén,162797,https://open.spotify.com/track/3xkGJKpWrn1n6Bk2m84bJP,Sweden
126,Watermelon Sugar,Harry Styles,162662,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,Sweden
127,Malmö stad - TV version,Familjen,161549,https://open.spotify.com/track/63PqHOkcrMH4tgbq2tYbwT,Sweden
128,HAYATI,HAVAL,161518,https://open.spotify.com/track/7x5A8tRuDcw9qoRQ7W0OA3,Sweden
129,Vi Två (feat. Molly Hammar),Lamix,160977,https://open.spotify.com/track/08ARpIN4zDUKsjCDedSC5J,Sweden
130,Contagious,Mustasch,160467,https://open.spotify.com/track/7cbfAGvFhqwlJw92d1e3u4,Sweden
131,Up,Cardi B,158876,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi,Sweden
132,Shallow,Lady Gaga,158295,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,Sweden
133,Young & Heartless,Yasin,158018,https://open.spotify.com/track/6t0YIui8b5Jt8oUVOrmujk,Sweden
134,Levitating (feat. DaBaby),Dua Lipa,156942,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,Sweden
135,COMMANDO,SINAN,154525,https://open.spotify.com/track/6T5FJhpJcY7lH2PLO1Htg0,Sweden
136,AP - Music from the film Boogie,Pop Smoke,153040,https://open.spotify.com/track/17vGPZ5EsdvtgAOCD4FLWI,Sweden
137,Döden,JB,152897,https://open.spotify.com/track/2G6MOlVABSJrIj7B3BWEln,Sweden
138,HÖRRÖDU!,Albatraoz,152430,https://open.spotify.com/track/0KvKs516V9gJZjFc6ZITyz,Sweden
139,Hiphop N RnB,Yasin,152233,https://open.spotify.com/track/5bx4stZRInFwFz40fHDa7h,Sweden
140,Tissues,Teddy Failure,151222,https://open.spotify.com/track/07rDOk6qeP4CpqlkJmUo5x,Sweden
141,Galen,Maximus,151205,https://open.spotify.com/track/2mZJqbAAfwL39rlxMtQgC9,Sweden
142,Rave i mitt garage,Albatraoz,150994,https://open.spotify.com/track/1Yz57hFbrcXU335FfcE677,Sweden
143,Year of the Young,Smith & Thell,149557,https://open.spotify.com/track/34hTNaJabBsvep2uCmfl9X,Sweden
144,Wake Me Up,Avicii,149333,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2,Sweden
145,Bless Me,Ricky Rich,148690,https://open.spotify.com/track/65QINQfRC0MZx1H49eSUZH,Sweden
146,Take My Hand,Oberg,148327,https://open.spotify.com/track/2r83X34HTciGAKNkHDuGaJ,Sweden
147,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,148056,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG,Sweden
148,Fingerprints,Nathalie Brydolf,147410,https://open.spotify.com/track/4NL6UvSbm2iMtns23zb7jq,Sweden
149,All We Got (feat. KIDDO),Robin Schulz,147390,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E,Sweden
150,Ha dig igen,Victor Leksell,147236,https://open.spotify.com/track/6FY1QdP2WeXZ73ERGaSXVN,Sweden
151,Goosebumps - Remix,Travis Scott,146630,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,Sweden
152,Martin & Gina,Polo G,146615,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,Sweden
153,Tills mitt hjärta går under,Myra Granberg,146128,https://open.spotify.com/track/71q2qYTo4BzqNGpy5S7vV3,Sweden
154,Prisoner (feat. Dua Lipa),Miley Cyrus,146100,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,Sweden
155,Rich,Julia Alfrida,144702,https://open.spotify.com/track/5n2dOPDtXgvZGJO0RqQj2P,Sweden
156,Holy (feat. Chance The Rapper),Justin Bieber,144477,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,Sweden
157,Slå mig hårt i ansiktet,Thomas Stenström,143558,https://open.spotify.com/track/2Lv9FudgITbthtKK1B5wxY,Sweden
158,Dum,Bolaget,143553,https://open.spotify.com/track/0XyW3J1Qq8w3fZZ45WvvVP,Sweden
159,VI SKA BLI FULLA,Ringnes-Ronny,143228,https://open.spotify.com/track/37EyJVC84SzAVpSf3h4792,Sweden
160,Therefore I Am,Billie Eilish,142878,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,Sweden
161,Talk 2 Me,Yasin,142406,https://open.spotify.com/track/0LQF85Yt5Q4msjImIMshbL,Sweden
162,Judy min vän,Benjamin Ingrosso,142277,https://open.spotify.com/track/7iLzSAzJqoksFm7fErnHnS,Sweden
163,Hornstullsstrand,Hov1,142260,https://open.spotify.com/track/2kju4JyRnNmiwQYhFrLgKy,Sweden
164,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,141688,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,Sweden
165,Someone To You,BANNERS,141508,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr,Sweden
166,Raggare på Stureplan,Ringnes-Ronny,139706,https://open.spotify.com/track/535FpnsdVJDAEUPD7dpAGn,Sweden
167,Goliath,Smith & Thell,139437,https://open.spotify.com/track/0tS0QcV7V4vxoq2jUXMRI1,Sweden
168,Pressure (feat. Tove Lo),Martin Garrix,139330,https://open.spotify.com/track/4ga4WvRNhMsIL38pkBbnIN,Sweden
169,Love Not War (The Tampa Beat),Jason Derulo,137888,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm,Sweden
170,SO DONE,The Kid LAROI,137454,https://open.spotify.com/track/2gqWRRCXnma9L8xQ1RdemQ,Sweden
171,ANIMAL,HAVAL,137254,https://open.spotify.com/track/2KuDGL8EuSDMJ0cHjgHnkp,Sweden
172,WAP (feat. Megan Thee Stallion),Cardi B,137250,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,Sweden
173,Den du är,Elisa Lindström,136986,https://open.spotify.com/track/1FVI8Hxnx6BApfSFa3m7uO,Sweden
174,Dawgs,Asme,135754,https://open.spotify.com/track/4lkUvn6CmehJKvN2EBdkCb,Sweden
175,Say You Won't Let Go,James Arthur,135380,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Sweden
176,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,135182,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,Sweden
177,"Du Med Dig, Akustisk",Miriam Bryant,135038,https://open.spotify.com/track/1AfSccccjs0qPxCeuKAbEr,Sweden
178,Passa dig,Miriam Bryant,134801,https://open.spotify.com/track/7nHHxCaUfsqeDRfhMDUrA8,Sweden
